id,name,winner,incumbent,party,district,username,date,message,lengthofmessage,retweets,replies,quotes,likes,hasphoto,numofphoto,hasgif,hasvideo,ReplyingTo,ReplyToID,mentionedusers,numofmentions,hashtags,numofhashtags
1323398393578856448,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/02/2020 22:55:39,I stopped by the Northeast Iowa Food Bank in Waterloo &amp; helped organize food in their pantry today. They distributed over 1.9 million meals in the last 3 months in both urban &amp; rural counties in #IA01. Please consider donating to this amazing cause. https://t.co/GZ4HUuZvOq https://t.co/zrRWGqGe8L,305,2,7,0,19,True,2,False,False,null,,null,0,IA01,1
1323384277158035460,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/02/2020 21:59:33,Randy Feenstra is going to make a tremendous Congressman for #IA04. Help him finish strong: https://t.co/nvtwsEf0xZ https://t.co/ZqTgkz4Kw9,139,3,8,2,19,False,0,False,False,null,,null,0,IA04,1
1323383890652913665,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/02/2020 21:58:01,#IA02. Let's send a doctor and a veteran to Congress tomorrow! DONATE: https://t.co/wHQrb8ZokP https://t.co/usqWGAJfsL,118,5,4,1,29,False,0,False,False,null,,null,0,IA02,1
1323382736837615617,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/02/2020 21:53:26,We need David Young in Congress! Chip in to help him finish strong in #IA03 - https://t.co/Li6BkhFOJM https://t.co/7gpW2WOXU5,125,5,6,1,15,False,0,False,False,null,,null,0,IA03,1
1323364335478071298,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/02/2020 20:40:19,"I’ve been to all 20 counties repeatedly throughout my campaign, earning every vote, talking about the issues &amp; making sure voters know that I will never forget who my bosses are - the taxpayers of #IA01. https://t.co/bPeCVQQd10",231,2,5,2,17,False,0,False,False,null,,null,0,IA01,1
1323309195953872896,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/02/2020 17:01:12,"Here’s the deal: @Abby4Iowa supports a public option that would close up to 52 rural hospitals &amp; hurt our rural communities. In Congress, I will stand up for rural Iowa, protect those with preexisting conditions, &amp; work with anyone to ensure accessible healthcare. #IA01",278,4,21,3,29,False,0,False,False,null,,Abby4Iowa,1,IA01,1
1323305376570351618,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/02/2020 16:46:02,So cool! Thanks for sharing Ben! https://t.co/ms0YXoqIA0,56,3,1,0,9,False,0,False,False,null,,null,0,null,0
1323272827584348161,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/02/2020 14:36:41,Happening Now: Live with @marcorubio talking about the importance of flipping #IA01 Red and sending @joniernst back to the United States Senate for 6 more years: https://t.co/LVHkZd4qTg,185,4,10,0,11,False,0,False,False,null,,"marcorubio,joniernst",2,IA01,1
1323263533652520961,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/02/2020 13:59:46,"At 8:30 AM, I'll go live with @marcorubio on Facebook for a virtual get out the vote conversation! @Team_HinsonIA is working around the clock to flip #IA01. Tune in: https://t.co/BGPMk4adf3",189,6,29,2,33,False,0,False,False,null,,"marcorubio,Team_HinsonIA",2,IA01,1
1323078451876814848,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/02/2020 01:44:19,I was thrilled to be in Dubuque today with @realDonaldTrump to speak to voters in #IA01. The Finkenauer-Pelosi agenda is wrong for Iowa. We need economic growth now more than ever. I’ll fight for policies that allow workers and small businesses to get our economy roaring again! https://t.co/mT0vAnpSug,302,21,43,8,196,True,2,False,False,null,,realDonaldTrump,1,IA01,1
1322967334605246465,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/01/2020 18:22:46,My remarks at @realDonaldTrump's rally in Dubuque! America is worth fighting for. We’re going to flip Iowa’s First Congressional District on Tuesday and give Congress a dose of Iowa Common Sense. #IA01 WATCH: https://t.co/KZy9sa8ZdI #IA01,238,4,15,2,26,False,0,False,False,null,,realDonaldTrump,1,"IA01,IA01",2
1322958792351490048,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/01/2020 17:48:50,I'm about to take the stage in Dubuque prior to @realDonaldTrump landing in #IA01! A thriving Dubuque is critical for a strong economy in Iowa. I'll support policies that grow our economy and put America First. Chip in to help me win: https://t.co/XvOEOxRrks,258,18,8,1,59,False,0,False,False,null,,realDonaldTrump,1,IA01,1
1322878436931706881,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/01/2020 12:29:31,I’ll go to Congress and do what @Abby4Iowa and @SpeakerPelosi have failed to do the past two years: Put the needs of the American people and Iowans first. https://t.co/Ja4nhMfp8r #IA01,184,2,13,6,25,False,0,False,False,null,,"Abby4Iowa,SpeakerPelosi",2,IA01,1
1322711328994267137,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/01/2020 01:25:30,Help @Team_HinsonIA keep up the momentum and win on Tuesday. We can do this! #IA01 https://t.co/XvOEOxRrks https://t.co/IzJ15rwinS,130,8,10,1,38,False,0,False,False,null,,Team_HinsonIA,1,IA01,1
1322696721743360000,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,11/01/2020 00:27:27,"I’m so proud of @Team_HinsonIA. Together, we’ve been barnstorming  #IA01 for over a year. This poll has us beating @Abby4Iowa outside the margin of error. Chip in to make sure we win this race and flip Iowa’s First Congressional District: https://t.co/XvOEOxRrks https://t.co/N6RyUN1WrF",286,3,7,2,44,False,0,False,False,null,,"Team_HinsonIA,Abby4Iowa",2,IA01,1
1322647758868779009,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,10/31/2020 21:12:53,"Just wrapped up our last stop on Joni’s RV today in Maquoketa. Folks in Jackson County are sick of the political games from @Abby4Iowa, and are ready to send someone to Congress who always puts them first. Help Team Hinson win: https://t.co/385fIPni8W #IA01 https://t.co/MFC7ce6CDl",281,0,11,2,23,True,1,False,False,null,,Abby4Iowa,1,IA01,1
1322611741415669760,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,10/31/2020 18:49:46,I’ve been to Dubuque repeatedly during this campaign. A thriving Dubuque is critical for Iowa’s economy and Iowa workers. Can’t wait to be back tomorrow. #IA01 https://t.co/UebWyW0p6S,183,29,9,2,123,True,1,False,False,null,,null,0,IA01,1
1322588561871409157,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,10/31/2020 17:17:40,We just stopped in Manchester at Sherman’s pumpkin patch! I was here earlier this month picking up pumpkins for the boys to carve. Great to be back in Delaware County! #IA01 https://t.co/zpUEJdtQ4U,197,0,7,1,28,True,1,False,False,null,,null,0,IA01,1
1322556444005326848,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,10/31/2020 15:10:02,"I’m with @joniernst, @KimReynoldsIA and @GrassleyWorks this morning in Independence encouraging folks to get out and vote! #IA01 https://t.co/k5qnYGY3VU",152,10,19,3,73,True,2,False,False,null,,"joniernst,KimReynoldsIA,GrassleyWorks",3,IA01,1
1322535906767765505,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,10/31/2020 13:48:26,"We are 3 days out from the election! Please encourage your friends, family and neighbors to get out and vote for our campaign. #IA01

Find your polling place here: https://t.co/vAwcGqgiaD

If you have voted absentee, you can check your ballot status here: https://t.co/NkFVVpObBt",279,5,5,0,20,False,0,False,False,null,,null,0,IA01,1
1322346959160692736,"Hinson, Ashley",True,False,R,IOWA 1,hinsonashley,10/31/2020 01:17:37,Tonight the boys and I joined @JoniErnst in Waterloo at her Black Hawk County RV stop! We must send Senator Ernst back to Washington for another 6 years. I look forward to being her partner in Congress. #IA01 https://t.co/jMBonM47zw,232,7,16,3,60,True,2,False,False,null,,joniernst,1,IA01,1
