id,name,winner,incumbent,party,district,username,date,message,lengthofmessage,retweets,replies,quotes,likes,hasphoto,numofphoto,hasgif,hasvideo,ReplyingTo,ReplyToID,mentionedusers,numofmentions,hashtags,numofhashtags
1323410206001405954,"Palmer, Gary",True,True,R,ALABAMA 6,USRepGaryPalmer,11/02/2020 23:42:35,"Great to be in Tarrant for the ribbon cutting of the new city hall, and to wish a fond farewell to Mayor Loxcil Tuck as she steps down after serving since 2004. Thank you, Mayor Tuck! #AL06 https://t.co/eYukSwilOm",213,4,1,0,11,True,2,False,False,null,,null,0,AL06,1
1323409698574532608,"Palmer, Gary",True,True,R,ALABAMA 6,USRepGaryPalmer,11/02/2020 23:40:34,"Government-run healthcare does not lead to better care. It leads to waitlists and rationing of treatments, which in turn lead to sicker patients and even death before care becomes available. https://t.co/ZKmiP0FWcq",214,6,14,3,19,False,0,False,False,null,,null,0,null,0
1323358042667311104,"Palmer, Gary",True,True,R,ALABAMA 6,USRepGaryPalmer,11/02/2020 20:15:18,"Republicans' #CommitmentToAmerica shows that we believe our country is worth fighting for. We are committed to restoring American values and way of life, rebuilding the best economy in a generation, and renewing the American dream. The choice is clear. 
https://t.co/enBnKWaETX",277,66,68,11,424,False,0,False,False,null,,null,0,CommitmentToAmerica,1
1322263227183566851,"Palmer, Gary",True,True,R,ALABAMA 6,USRepGaryPalmer,10/30/2020 19:44:54,"Great conversation with @rickandbubba this morning about the Republican healthcare plan, especially for those with pre-existing conditions! Check it out if you missed it, and be sure to read the show notes for extra resources. Thanks for having me! Listen:
https://t.co/eWLIqbZFNw https://t.co/fSJMcappDe",304,8,7,2,28,True,1,False,False,null,,rickandbubba,1,null,0
1321867978334490625,"Palmer, Gary",True,True,R,ALABAMA 6,USRepGaryPalmer,10/29/2020 17:34:19,"The US economy is still rebounding, with a record-setting 33.1% GDP growth over the last quarter! The #GreatAmericanComeback from the losses of #COVID19 continues!
https://t.co/LRwu4uxoOQ",187,3,3,2,9,False,0,False,False,null,,null,0,"GreatAmericanComeback,COVID19",2
1321476495177633792,"Palmer, Gary",True,True,R,ALABAMA 6,USRepGaryPalmer,10/28/2020 15:38:42,"Read this helpful breakdown of #OperationWarpSpeed by @HHSGov Secretary Azar. This initiative to develop a #COVID19 vaccine has partnered the public &amp; private industries in uniquely American ways. Now, we are closer to a vaccine than many thought possible.
https://t.co/E2i10a6yb8",284,3,5,1,4,False,0,False,False,null,,HHSGov,1,"OperationWarpSpeed,COVID19",2
1320929155756789762,"Palmer, Gary",True,True,R,ALABAMA 6,USRepGaryPalmer,10/27/2020 03:23:47,"Congratulations to #JusticeAmyConeyBarrett! The confirmation of an eminently qualified, fair, and constitutionalist justice should instill confidence in every American. Justice Barrett will serve our country with distinction and integrity.
https://t.co/55NmHhFBvh",263,4,6,1,35,False,0,False,False,null,,null,0,JusticeAmyConeyBarrett,1
1319698140338020352,"Palmer, Gary",True,True,R,ALABAMA 6,USRepGaryPalmer,10/23/2020 17:52:10,"President @realDonaldTrump has just announced another momentous peace deal in the Middle East. Sudan is following the UAE &amp; Bahrain in normalizing relations w/ Israel, a historic move that will hopefully have great impact on future stability in the region.
https://t.co/YbI4VXI3qF",284,2,4,0,12,False,0,False,False,null,,realDonaldTrump,1,null,0
1319315308574900224,"Palmer, Gary",True,True,R,ALABAMA 6,USRepGaryPalmer,10/22/2020 16:30:55,I commend Judge #AmyConeyBarrett for securing the Judiciary Committee votes for moving her nomination to the full Senate. Her brilliant legal mind &amp; commitment to the Constitution are beyond reproach. I urge &amp; look forward to her confirmation on Monday. #ConfirmACB #FillThatSeat https://t.co/fNCPI4UNu1,311,39,25,5,214,True,1,False,False,null,,null,0,"AmyConeyBarrett,ConfirmACB,FillThatSeat",3
1319007375366475776,"Palmer, Gary",True,True,R,ALABAMA 6,USRepGaryPalmer,10/21/2020 20:07:18,"Today, Senate Democrats once again blocked clean #COVID19 relief legislation, proving once again that radical Democrats are more interested in playing political games than helping American workers and businesses. The American people deserve better. https://t.co/ZPqdjUUvax",272,75,51,9,154,True,1,False,False,null,,null,0,COVID19,1
