id,name,winner,incumbent,party,district,username,date,message,lengthofmessage,retweets,replies,quotes,likes,hasphoto,numofphoto,hasgif,hasvideo,ReplyingTo,ReplyToID,mentionedusers,numofmentions,hashtags,numofhashtags
1321920815445790722,"Balderson, Troy",True,True,R,OHIO 12,RepBalderson,10/29/2020 21:04:17,"Ohioans are proud to be a national leader in smart mobility and advanced transportation research. I’m excited to keep  working with local infrastructure leaders to continue state-of-the-art work to improve road safety and transit efficiency in Ohio. 
MORE: https://t.co/p6fbbHeJHC https://t.co/zOVD5DSIeS",304,0,11,1,8,True,1,False,False,null,,null,0,null,0
1320749194710294528,"Balderson, Troy",True,True,R,OHIO 12,RepBalderson,10/26/2020 15:28:41,"Honoring all service members who have been deployed in service to our country.

The sacrifices they've made, as well as the sacrifices their loved ones have made, are not forgotten.

#NationalDayoftheDeployed https://t.co/F18WbRixJu",232,17,23,2,115,False,0,False,False,null,,null,0,NationalDayoftheDeployed,1
1317171392874487808,"Balderson, Troy",True,True,R,OHIO 12,RepBalderson,10/16/2020 18:31:46,"Every 50 seconds, somewhere in the world, someone dies from breast cancer. That's more than 1,700 women AND men every day.

Honoring all who have lost their lives from #BreastCancer and the millions of survivors. Learn more: https://t.co/lW7Lz4gvRa

#BreastCancerAwarenessMonth https://t.co/L2J9M1qBPh",301,1,9,1,7,True,1,False,False,null,,null,0,"BreastCancer,BreastCancerAwarenessMonth",2
1317092497999450114,"Balderson, Troy",True,True,R,OHIO 12,RepBalderson,10/16/2020 13:18:16,"What an incredible honor this is! As a rider, I'm proud to champion the needs of Ohio's motorcycle community. Thank you to ABATE of Ohio and the Motorcycle Riders Foundation for my new title of Champion Legislator of the Year. Pretty neat trophy too! https://t.co/7GV04fGaNz https://t.co/ytkVbuUMfm",298,2,5,3,21,True,3,False,False,null,,null,0,null,0
1316471357891383297,"Balderson, Troy",True,True,R,OHIO 12,RepBalderson,10/14/2020 20:10:05,Great news for Ohio's #agriculture community! ⬇️ https://t.co/JZrVyHTJQE,72,1,8,0,2,False,0,False,False,null,,null,0,agriculture,1
1316408304810242048,"Balderson, Troy",True,True,R,OHIO 12,RepBalderson,10/14/2020 15:59:32,I'm honored to know Dr. Pérez-Davis and to have worked with her to serve the people of Ohio's 12th District. She's a role model for young Ohioans! #WomenInSTEM https://t.co/wC2HC5U8pz,183,2,2,0,5,False,0,False,False,null,,null,0,WomenInSTEM,1
1316093252836225024,"Balderson, Troy",True,True,R,OHIO 12,RepBalderson,10/13/2020 19:07:37,"It was an honor seeing Lawrence McCauley's Knighthood 
into the French Legion of Honor on Friday. A WWII veteran, American hero, and loyal Ohioan, he has served our nation dutifully. I'm proud to know Lawrence and congratulate him on this highest honor.

https://t.co/rlPIslhuIg https://t.co/i5FWx56W4R",302,2,4,0,11,True,1,False,False,null,,null,0,null,0
1313531070994944000,"Balderson, Troy",True,True,R,OHIO 12,RepBalderson,10/06/2020 17:26:26,"Columbus-area residents, check out this week's pop-up testing locations ⬇️⬇️⬇️ https://t.co/NRMQuQTRXY",102,0,16,0,2,False,0,False,False,null,,null,0,null,0
1313519909666795520,"Balderson, Troy",True,True,R,OHIO 12,RepBalderson,10/06/2020 16:42:05,"Great conversation with @OhioACC this morning! The healthcare industry has had to shift gears, changing how they provide critical care to patients while adhering to social distancing guidelines. #Telehealth has helped with this, which is why I've worked to champion its expansion. https://t.co/df5NKZxoxm",304,1,9,0,4,False,0,False,False,null,,OhioACC,1,Telehealth,1
1312411563039567878,"Balderson, Troy",True,True,R,OHIO 12,RepBalderson,10/03/2020 15:17:54,"Thank you, Governor DeWine! I appreciate your partnership as we’ve worked together to deliver relief to Ohioans throughout the pandemic.

Our work isn’t over, and I’m glad to have your support and we continue restoring our way of life here in Ohio. https://t.co/fapXSRUv7M",272,1,8,0,15,False,0,False,False,null,,null,0,null,0
1312089972791414784,"Balderson, Troy",True,True,R,OHIO 12,RepBalderson,10/02/2020 18:00:01,Today is @MFGDay! Thank you to Ohio’s manufacturers for your critical role in supplying goods and creating jobs for the Buckeye State. I'm proud to join you in inspiring the next generation of American manufacturers. Learn more: https://t.co/Hjb8BLtqFu #MFGDay20 #CreatorsWanted,278,1,5,0,3,False,0,False,False,null,,MfgDay,1,"MFGDay20,CreatorsWanted",2
1312001746491842565,"Balderson, Troy",True,True,R,OHIO 12,RepBalderson,10/02/2020 12:09:26,Wishing @POTUS and @FLOTUS a speedy and full recovery. I am praying for you both.,81,2,4,0,13,False,0,False,False,null,,"POTUS,FLOTUS",2,null,0
