Nate McMurray,"10/03/2020, 20:47:04","I’m at my niece’s wedding. ❤️ 

“Spread love, not germs.” https://t.co/75ybcS9WPi",https://twitter.com/Nate_McMurray/status/1312494401319395328
Shannon Freshour,"10/25/2020, 17:49:52",@IanMellul I'm willing to die on the Patty for Sen Maj Leader Hill,https://twitter.com/ShannonFreshour/status/1320422340400979968
Bryan Berghoef,"10/29/2020, 23:42:04",A Dutch film crew doing a documentary on Christianity in America during the 2020 election dropped in to film our virtual event tonight. What a blast! Can't wait to see what they produce. #election2020 #WestMichigan #Berghoef4Congress #netherlands https://t.co/HZE9A3FsZ4,https://twitter.com/pubtheologian/status/1321960522644938752
Allen Ellison,"10/22/2020, 21:57:35",So do you @Ojeda4America! https://t.co/ckTkjZ25xL,https://twitter.com/AllenLEllison/status/1319397514857107457
Pam Keith,"10/07/2020, 12:41:16","@ChrisMurphyCT @JadeJensen29 Might I suggest FL 18? It’s a SUPERSEAT with massive implications to both the electoral college and flipping FL blue. 🤷🏽‍♀️

https://t.co/WoDGaAkbdu",https://twitter.com/PamKeithFL/status/1313821693614403584
Elizabeth Hernandez,"10/23/2020, 19:50:15",@Timhurl6 @JohnCornyn https://t.co/55tHMQFseW,https://twitter.com/LizForTX8/status/1319727859066437632
Alexandra Owensby,"10/23/2020, 00:24:49","Which version; the one he introduced in 2015, 2017 or 2019? He recycles his bills &amp; has passed ZERO bills since being elected in 2012.

I have passed just as many bills as my opponent, Thomas Massie. #fact 

Donate: https://t.co/FSJJobNwuA

#owensby4congress #Election2020 https://t.co/PWd8UDPM41",https://twitter.com/AMOwensby/status/1319434567758041089
Kristy Gnibus,"10/20/2020, 15:09:36",Puppies have given me LIFE during this election. These are the latest! Show me your furry friends! 📸 https://t.co/l2TxOlz43v,https://twitter.com/Kristy4PA/status/1318570067173515269
Shahid Buttar,"10/18/2020, 15:48:03","@RepBarbaraLee Her long history of fighting for We the People, and meaningfully resisting the military industrial complex, are exactly why we need to get the Speaker’s gravel into @RepBarbaraLee’s hands.

And to make that happen, we need to force Pelosi into retirement. https://t.co/NeRzljJmoi",https://twitter.com/ShahidForChange/status/1317854967579865089
Kim Mangone,"11/01/2020, 22:33:17","@DevinCow We have a real shot at beating Kevin McCarthy. If everyone who saw this chipped in just $25, we would blow our fundraising goals out of the water. Please retweet and chip in here to be a part of our victory over Kevin McCarthy: https://t.co/j3XxIIDKXw",https://twitter.com/KimMangone/status/1323030376420311041
Mia Mason,"10/08/2020, 12:11:02","We need to Flip Maryland's District 1 Blue by Voting for Mia Mason! We need your help to do it! Join in now for  Phone Banking for Worcester County!

It's easy &amp; if you need training email benjamin@miadmason.us

https://t.co/Z99F8CPifY https://t.co/XQ537OUiry",https://twitter.com/Mia4MD/status/1314176476481310720
Russell Foster,"10/27/2020, 22:37:23","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle with a trip to a private island where we could pretend things were normal just for a brief moment in time. https://t.co/a3JNTvxNsI",https://twitter.com/RussellFosterTX/status/1321219472494071810
Alaina Shearer,"10/15/2020, 15:53:49",I have hope today. #BlueWave2020,https://twitter.com/alainashearer/status/1316769256856584194
Shahid Buttar,"10/12/2020, 16:30:07","@repmarkpocan @GOP You’re absolutely right that the GOP cares nothing for human life, and is racing Americans into our graves.

But we need also to acknowledge the failures across the Democratic leadership for failing to respond adequately. https://t.co/VlpuooGyFI",https://twitter.com/ShahidForChange/status/1315691228617273345
Phil Ehr,"10/30/2020, 19:03:00","I'm not running to make a name for myself, to get on TV, or to hang out with the Washington elites. 

I'm running to tackle the issues that our community and nation face and help unify our country. #ForwardWithHonor",https://twitter.com/PhilEhr/status/1322252682086608896
Allen Ellison,"10/31/2020, 16:14:06","#RepSteube has voted to defund the police. Look at the women that it hurt. Read here to see how and share. #VoteAllenEllison 
https://t.co/bHGX6kh3Z1",https://twitter.com/AllenLEllison/status/1322572565857116160
